pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,rank_best,rank_worst,category
3pgu,6.698969841003418,5.432194709777832,-1.266775131225586,1.266775131225586,1.6047192330916005,54,47,typical
3alt,2.924453020095825,4.136965751647949,1.212512731552124,1.212512731552124,1.4701871241759932,53,48,typical
3qd0,8.500312805175781,7.298777103424072,-1.201535701751709,1.201535701751709,1.4436880425839718,52,49,typical
3lrh,7.346787452697754,6.151257514953613,-1.1955299377441406,1.1955299377441406,1.4292918320425088,51,50,typical
3as1,4.022276401519775,5.146796226501465,1.1245198249816895,1.1245198249816895,1.2645448367768495,50,51,typical
3qk0,8.698969841003418,7.609110355377197,-1.0898594856262207,1.0898594856262207,1.1877936984094504,49,52,typical
3p9t,6.200659275054932,5.114773750305176,-1.0858855247497559,1.0858855247497559,1.1791473728610526,48,53,typical
3qsb,5.0809221267700195,6.106955051422119,1.0260329246520996,1.0260329246520996,1.0527435624701411,47,54,typical
2n9x,6.397940158843994,5.380117893218994,-1.017822265625,1.017822265625,1.035962164402008,46,55,typical
3qts,5.508638381958008,6.50587272644043,0.9972343444824219,0.9972343444824219,0.9944763378152857,45,56,typical
3pb7,5.740644931793213,6.735307216644287,0.9946622848510742,0.9946622848510742,0.9893530609051595,44,57,typical
3oil,5.677780628204346,6.663926601409912,0.9861459732055664,0.9861459732055664,0.9724838804695537,43,58,typical
3q3b,7.764471530914307,6.7996015548706055,-0.9648699760437012,0.9648699760437012,0.9309740706705725,42,59,typical
3r9n,5.853871822357178,6.802440166473389,0.9485683441162109,0.9485683441162109,0.8997819034593704,41,60,typical
2y82,8.397939682006836,7.477484226226807,-0.9204554557800293,0.9204554557800293,0.8472382460752215,40,61,typical
3asx,7.698969841003418,6.842648983001709,-0.856320858001709,0.856320858001709,0.733285411848783,39,62,typical
3m6q,7.318758964538574,6.4908342361450195,-0.8279247283935547,0.8279247283935547,0.6854593558855413,38,63,typical
3py0,6.886056423187256,6.077605247497559,-0.8084511756896973,0.8084511756896973,0.6535933034740538,37,64,typical
3ozp,6.619788646697998,5.852428436279297,-0.7673602104187012,0.7673602104187012,0.5888416925338333,36,65,typical
3rm9,4.7695512771606445,5.4699506759643555,0.7003993988037109,0.7003993988037109,0.4905593178445997,35,66,typical
2y80,8.045757293701172,7.355437278747559,-0.6903200149536133,0.6903200149536133,0.47654172304555686,34,67,typical
3q6s,6.744727611541748,6.094595432281494,-0.6501321792602539,0.6501321792602539,0.4226718505096869,33,68,typical
3qi1,7.6575775146484375,7.022765159606934,-0.6348123550415039,0.6348123550415039,0.4029867261133404,32,69,typical
3arx,5.327902317047119,5.915884017944336,0.5879817008972168,0.5879817008972168,0.3457224805899841,31,70,typical
3qa2,6.677780628204346,7.256594657897949,0.5788140296936035,0.5788140296936035,0.33502568097014773,30,71,typical
3b25,6.065501689910889,6.619927406311035,0.5544257164001465,0.5544257164001465,0.30738787500581566,29,72,typical
3r16,7.301030158996582,6.7910919189453125,-0.5099382400512695,0.5099382400512695,0.2600370086665862,28,73,typical
3o4l,5.091515064239502,5.579327583312988,0.48781251907348633,0.48781251907348633,0.23796105376482046,27,74,typical
3pj8,7.397940158843994,6.921801567077637,-0.4761385917663574,0.4761385917663574,0.22670795856924997,26,75,typical
2y7p,5.4685211181640625,5.010878562927246,-0.4576425552368164,0.4576425552368164,0.20943670836368256,25,76,typical
3r5n,5.777283668518066,5.32081413269043,-0.4564695358276367,0.4564695358276367,0.20836443713869812,24,77,typical
3mam,4.1191864013671875,4.565533638000488,0.4463472366333008,0.4463472366333008,0.1992258556501838,23,78,typical
3n86,5.638272285461426,6.053862571716309,0.4155902862548828,0.4155902862548828,0.17271528602941544,22,79,typical
3qak,8.3233060836792,7.917275905609131,-0.40603017807006836,0.40603017807006836,0.16486050550361142,21,80,typical
2mow,5.962573528289795,5.562185287475586,-0.400388240814209,0.400388240814209,0.160310743382297,20,81,best_prediction
2y9g,3.7695510387420654,3.4029247760772705,-0.3666262626647949,0.3666262626647949,0.1344148164755552,19,82,best_prediction
2ynd,7.494850158691406,7.844152927398682,0.3493027687072754,0.3493027687072754,0.12201242422656833,18,83,best_prediction
3q3t,7.431798458099365,7.147512435913086,-0.2842860221862793,0.2842860221862793,0.08081854241049768,17,84,best_prediction
3qck,5.236571788787842,5.517892837524414,0.28132104873657227,0.28132104873657227,0.07914153246224487,16,85,best_prediction
2yi7,8.318758964538574,8.047831535339355,-0.27092742919921875,0.27092742919921875,0.07340167189249769,15,86,best_prediction
3qbh,6.823908805847168,6.57344388961792,-0.25046491622924805,0.25046491622924805,0.06273267426172424,14,87,best_prediction
2ya6,5.698969841003418,5.458238124847412,-0.24073171615600586,0.24073171615600586,0.05795175916341577,13,88,best_prediction
3ai8,3.8113527297973633,3.619380474090576,-0.1919722557067871,0.1919722557067871,0.036853346961152056,12,89,best_prediction
2lya,4.187086582183838,4.369916915893555,0.1828303337097168,0.1828303337097168,0.033426930924406406,11,90,best_prediction
2y57,6.886056423187256,6.7368011474609375,-0.14925527572631836,0.14925527572631836,0.02227713733213932,10,91,best_prediction
3apc,7.443697452545166,7.30461311340332,-0.1390843391418457,0.1390843391418457,0.019344453394523953,9,92,best_prediction
2ydw,7.337242126464844,7.2033796310424805,-0.13386249542236328,0.13386249542236328,0.01791916768070223,8,93,best_prediction
3o0j,7.187086582183838,7.320126533508301,0.1330399513244629,0.1330399513244629,0.017699628648415455,7,94,best_prediction
3q4c,6.431798458099365,6.301446437835693,-0.13035202026367188,0.13035202026367188,0.016991649186820723,6,95,best_prediction
3qxc,5.7695512771606445,5.657322406768799,-0.1122288703918457,0.1122288703918457,0.012595319349429701,5,96,best_prediction
3q7p,5.802995204925537,5.9083452224731445,0.10535001754760742,0.10535001754760742,0.011098626197281192,4,97,best_prediction
2ybs,4.585026741027832,4.511203765869141,-0.0738229751586914,0.0738229751586914,0.0054498316612807685,3,98,best_prediction
3m3z,5.732828140258789,5.697671413421631,-0.0351567268371582,0.0351567268371582,0.0012359954419025598,2,99,best_prediction
2yc3,6.853871822357178,6.845842361450195,-0.008029460906982422,0.008029460906982422,6.447224245675898e-05,1,100,best_prediction
